,EDC3_gas_a (yr),CO2 (ppmv),Bag,ztop,Age,Deuterium,Temperature,Depth,CH4_mean,1s,Lab.,Year,Month,Median montly series,0,year,Annual
6095,,,4951.0,2722.5,403267.0,-385.6,2.12,,,,,,,,,,
6096,,,4952.0,2723.05,403444.0,-384.7,2.27,,,,,,,,,,
6097,,,4953.0,2723.6,403624.0,-386.3,2.01,,,,,,,,,,
6098,,,4954.0,2724.15,403803.0,-385.1,2.2,,,,,,,,,,
6099,,,4955.0,2724.7,403984.0,-386.9,1.9,,,,,,,,,,
6100,,,4956.0,2725.25,404171.0,-388.5,1.64,,,,,,,,,,
6101,,,4957.0,2725.8,404348.0,-383.8,2.41,,,,,,,,,,
6102,,,4958.0,2726.35,404529.0,-385.7,2.1,,,,,,,,,,
6103,,,4959.0,2726.9,404714.0,-387.0,1.88,,,,,,,,,,
6104,,,4960.0,2727.45,404900.0,-387.6,1.78,,,,,,,,,,
6105,,,4961.0,2728.0,405080.0,-384.9,2.22,,,,,,,,,,
6106,,,4962.0,2728.55,405264.0,-388.9,1.56,,,,,,,,,,
6107,,,4963.0,2729.1,405441.0,-383.7,2.41,,,,,,,,,,
6108,,,4964.0,2729.65,405617.0,-383.2,2.49,,,,,,,,,,
6109,,,4965.0,2730.2,405790.0,-382.2,2.65,,,,,,,,,,
6110,,,4966.0,2730.75,405962.0,-381.8,2.71,,,,,,,,,,
6111,,,4967.0,2731.3,406142.0,-384.7,2.22,,,,,,,,,,
6112,,,4968.0,2731.85,406330.0,-387.3,1.79,,,,,,,,,,
6113,,,4969.0,2732.4,406508.0,-383.3,2.44,,,,,,,,,,
6114,,,4970.0,2732.95,406690.0,-384.3,2.27,,,,,,,,,,
6115,,,4971.0,2733.5,406860.0,-378.9,3.15,,,,,,,,,,
6116,,,4972.0,2734.05,407031.0,-380.4,2.9,,,,,,,,,,
6117,,,4973.0,2734.6,407215.0,-384.6,2.19,,,,,,,,,,
6118,,,4974.0,2735.15,407384.0,-380.3,2.9,,,,,,,,,,
6119,,,4975.0,2735.7,407567.0,-385.3,2.06,,,,,,,,,,
6120,,,4976.0,2736.25,407746.0,-382.9,2.45,,,,,,,,,,
6121,,,4977.0,2736.8,407922.0,-381.5,2.67,,,,,,,,,,
6122,,,4978.0,2737.35,408105.0,-384.5,2.17,,,,,,,,,,
6123,,,4979.0,2737.9,408292.0,-385.5,1.99,,,,,,,,,,
6124,,,4980.0,2738.45,408483.0,-386.81,1.77,,,,,,,,,,
6125,,,4981.0,2739.0,408669.0,-386.37,1.83,,,,,,,,,,
6126,,,4982.0,2739.55,408849.0,-384.72,2.09,,,,,,,,,,
6127,,,4983.0,2740.1,409028.0,-383.94,2.21,,,,,,,,,,
6128,,,4984.0,2740.65,409217.0,-386.79,1.73,,,,,,,,,,
6129,,,4985.0,2741.2,409402.0,-384.3,2.13,,,,,,,,,,
6130,,,4986.0,2741.75,409588.0,-386.22,1.8,,,,,,,,,,
6131,,,4987.0,2742.3,409781.0,-386.62,1.73,,,,,,,,,,
6132,,,4988.0,2742.85,409980.0,-387.52,1.57,,,,,,,,,,
6133,,,4989.0,2743.4,410174.0,-387.36,1.58,,,,,,,,,,
6134,,,4990.0,2743.95,410374.0,-386.48,1.72,,,,,,,,,,
6135,,,4991.0,2744.5,410577.0,-387.93,1.47,,,,,,,,,,
6136,,,4992.0,2745.05,410778.0,-386.35,1.72,,,,,,,,,,
6137,,,4993.0,2745.6,410986.0,-387.8,1.47,,,,,,,,,,
6138,,,4994.0,2746.15,411194.0,-388.4,1.37,,,,,,,,,,
6139,,,4995.0,2746.7,411402.0,-386.7,1.64,,,,,,,,,,
6140,,,4996.0,2747.25,411605.0,-390.8,0.95,,,,,,,,,,
6141,,,4997.0,2747.8,411817.0,-392.11,0.72,,,,,,,,,,
6142,,,4998.0,2748.35,412046.0,-393.78,0.44,,,,,,,,,,
6143,,,4999.0,2748.9,412277.0,-393.39,0.49,,,,,,,,,,
6144,,,5000.0,2749.45,412507.0,-393.72,0.43,,,,,,,,,,
6145,,,5001.0,2750.0,412739.0,-395.76,0.08,,,,,,,,,,
6146,,,5002.0,2750.55,412977.0,-392.22,0.66,,,,,,,,,,
6147,,,5003.0,2751.1,413198.0,-393.26,0.48,,,,,,,,,,
6148,,,5004.0,2751.65,413432.0,-394.69,0.23,,,,,,,,,,
6149,,,5005.0,2752.2,413669.0,-391.94,0.68,,,,,,,,,,
6150,,,5006.0,2752.75,413902.0,-392.5,0.57,,,,,,,,,,
6151,,,5007.0,2753.3,414139.0,-396.4,-0.08,,,,,,,,,,
6152,,,5008.0,2753.85,414392.0,-394.3,0.26,,,,,,,,,,
6153,,,5009.0,2754.4,414639.0,-393.2,0.43,,,,,,,,,,
6154,,,5010.0,2754.95,414882.0,-394.7,0.17,,,,,,,,,,
6155,,,5011.0,2755.5,415132.0,-394.9,0.12,,,,,,,,,,
6156,,,5012.0,2756.05,415384.0,-391.9,0.61,,,,,,,,,,
6157,,,5013.0,2756.6,415626.0,-393.6,0.31,,,,,,,,,,
6158,,,5014.0,2757.15,415875.0,-393.5,0.31,,,,,,,,,,
6159,,,5015.0,2757.7,416125.0,-394.7,0.1,,,,,,,,,,
6160,,,5016.0,2758.25,416380.0,-391.4,0.63,,,,,,,,,,
6161,,,5017.0,2758.8,416624.0,-393.1,0.33,,,,,,,,,,
6162,,,5018.0,2759.35,416874.0,-390.9,0.67,,,,,,,,,,
6163,,,5019.0,2759.9,417118.0,-389.8,0.83,,,,,,,,,,
6164,,,5020.0,2760.45,417358.0,-392.4,0.38,,,,,,,,,,
6165,,,5021.0,2761.0,417608.0,-392.6,0.32,,,,,,,,,,
6166,,,5022.0,2761.55,417860.0,-390.7,0.61,,,,,,,,,,
6167,,,5023.0,2762.1,418106.0,-393.8,0.08,,,,,,,,,,
6168,,,5024.0,2762.65,418364.0,-394.1,0.01,,,,,,,,,,
6169,,,5025.0,2763.2,418624.0,-395.7,-0.28,,,,,,,,,,
6170,,,5026.0,2763.75,418889.0,-395.8,-0.32,,,,,,,,,,
6171,,,5027.0,2764.3,419133.0,-395.2,-0.24,,,,,,,,,,
6172,,,5028.0,2764.85,419398.0,-395.7,-0.35,,,,,,,,,,
6173,,,5029.0,2765.4,419666.0,-394.0,-0.09,,,,,,,,,,
6174,,,5030.0,2765.95,419929.0,-397.1,-0.62,,,,,,,,,,
6175,,,5031.0,2766.5,420203.0,-396.1,-0.48,,,,,,,,,,
6176,,,5032.0,2767.05,420474.0,-394.8,-0.29,,,,,,,,,,
6177,,,5033.0,2767.6,420741.0,-396.5,-0.59,,,,,,,,,,
6178,,,5034.0,2768.15,421013.0,-397.3,-0.75,,,,,,,,,,
6179,,,5035.0,2768.7,421290.0,-400.9,-1.37,,,,,,,,,,
6180,,,5036.0,2769.25,421582.0,-401.1,-1.43,,,,,,,,,,
6181,,,5037.0,2769.8,421871.0,-402.7,-1.72,,,,,,,,,,
6182,,,5038.0,2770.35,422171.0,-403.4,-1.87,,,,,,,,,,
6183,,,5039.0,2770.9,422475.0,-401.3,-1.55,,,,,,,,,,
6184,,,5040.0,2771.45,422768.0,-400.9,-1.51,,,,,,,,,,
6185,,,5041.0,2772.0,423056.0,-405.0,-2.21,,,,,,,,,,
6186,,,5042.0,2772.55,423359.0,-407.1,-2.59,,,,,,,,,,
6187,,,5043.0,2773.1,423669.0,-404.0,-2.1,,,,,,,,,,
6188,,,5044.0,2773.65,423963.0,-405.3,-2.34,,,,,,,,,,
6189,,,5045.0,2774.2,424263.0,-398.8,-1.29,,,,,,,,,,
6190,,,5046.0,2774.75,424536.0,-392.3,-0.24,,,,,,,,,,
6191,,,5047.0,2775.3,424784.0,-390.1,0.09,,,,,,,,,,
6192,,,5048.0,2775.85,425027.0,-392.2,-0.29,,,,,,,,,,
6193,,,5049.0,2776.4,425277.0,-396.2,-0.99,,,,,,,,,,
6194,,,5050.0,2776.95,425537.0,-401.5,-1.9,,,,,,,,,,
6195,,,5051.0,2777.5,425813.0,-401.0,-1.85,,,,,,,,,,
6196,,,5052.0,2778.05,426090.0,-402.5,-2.13,,,,,,,,,,
6197,,,5053.0,2778.6,426390.0,-405.6,-2.67,,,,,,,,,,
6198,,,5054.0,2779.15,426715.0,-403.1,-2.29,,,,,,,,,,
6199,,,5055.0,2779.7,427020.0,-406.8,-2.93,,,,,,,,,,
6200,,,5056.0,2780.25,427343.0,-412.8,-3.95,,,,,,,,,,
6201,,,5057.0,2780.8,427684.0,-417.2,-4.7,,,,,,,,,,
6202,,,5058.0,2781.35,428065.0,-416.6,-4.63,,,,,,,,,,
6203,,,5059.0,2781.9,428444.0,-423.7,-5.83,,,,,,,,,,
6204,,,5060.0,2782.45,428868.0,-424.9,-6.05,,,,,,,,,,
6205,,,5061.0,2783.0,429259.0,-428.1,-6.61,,,,,,,,,,
6206,,,5062.0,2783.55,429718.0,-429.0,-6.79,,,,,,,,,,
6207,,,5063.0,2784.1,430187.0,-433.6,-7.58,,,,,,,,,,
6208,,,5064.0,2784.65,430693.0,-436.6,-8.1,,,,,,,,,,
6209,,,5065.0,2785.2,431226.0,-437.0,-8.19,,,,,,,,,,
6210,,,5066.0,2785.75,431767.0,-436.9,-8.19,,,,,,,,,,
6211,,,5067.0,2786.3,432326.0,-436.8,-8.19,,,,,,,,,,
6212,,,5068.0,2786.85,432870.0,-437.8,-8.39,,,,,,,,,,
6213,,,5069.0,2787.4,433425.0,-436.0,-8.12,,,,,,,,,,
6214,,,5070.0,2787.95,433969.0,-438.56,-8.58,,,,,,,,,,
6215,,,5071.0,2788.5,434472.0,-435.9,-8.17,,,,,,,,,,
6216,,,5072.0,2789.05,435023.0,-437.7,-8.49,,,,,,,,,,
6217,,,5073.0,2789.6,435592.0,-434.8,-8.03,,,,,,,,,,
6218,,,5074.0,2790.15,436141.0,-440.0,-8.91,,,,,,,,,,
6219,,,5075.0,2790.7,436726.0,-444.32,-9.63,,,,,,,,,,
6220,,,5076.0,2791.25,437267.0,-441.88,-9.25,,,,,,,,,,
6221,,,5077.0,2791.8,437827.0,-443.84,-9.6,,,,,,,,,,
6222,,,5078.0,2792.35,438423.0,-438.86,-8.8,,,,,,,,,,
6223,,,5079.0,2792.9,439039.0,-441.19,-9.19,,,,,,,,,,
6224,,,5080.0,2793.45,439625.0,-440.92,-9.15,,,,,,,,,,
6225,,,5081.0,2794.0,440206.0,-440.18,-9.04,,,,,,,,,,
6226,,,5082.0,2794.55,440798.0,-440.33,-9.07,,,,,,,,,,
6227,,,5083.0,2795.1,441388.0,-438.26,-8.73,,,,,,,,,,
6228,,,5084.0,2795.65,441954.0,-435.82,-8.33,,,,,,,,,,
6229,,,5085.0,2796.2,442535.0,-436.33,-8.42,,,,,,,,,,
6230,,,5086.0,2796.75,443120.0,-433.24,-7.91,,,,,,,,,,
6231,,,5087.0,2797.3,443682.0,-428.61,-7.15,,,,,,,,,,
6232,,,5088.0,2797.85,444216.0,-432.4,-7.77,,,,,,,,,,
6233,,,5089.0,2798.4,444785.0,-430.4,-7.45,,,,,,,,,,
6234,,,5090.0,2798.95,445342.0,-430.4,-7.45,,,,,,,,,,
6235,,,5091.0,2799.5,445900.0,-431.6,-7.65,,,,,,,,,,
6236,,,5092.0,2800.05,446471.0,-430.6,-7.48,,,,,,,,,,
6237,,,5093.0,2800.6,447034.0,-422.5,-6.15,,,,,,,,,,
6238,,,5094.0,2801.15,447536.0,-423.5,-6.32,,,,,,,,,,
6239,,,5095.0,2801.7,448047.0,-424.9,-6.56,,,,,,,,,,
6240,,,5096.0,2802.25,448573.0,-431.1,-7.58,,,,,,,,,,
6241,,,5097.0,2802.8,449151.0,-429.3,-7.28,,,,,,,,,,
6242,,,5098.0,2803.35,449719.0,-429.2,-7.26,,,,,,,,,,
6243,,,5099.0,2803.9,450288.0,-431.6,-7.65,,,,,,,,,,
6244,,,5100.0,2804.45,450881.0,-433.3,-7.92,,,,,,,,,,
6245,,,5101.0,2805.0,451492.0,-425.9,-6.7,,,,,,,,,,
6246,,,5102.0,2805.55,452042.0,-428.2,-7.07,,,,,,,,,,
6247,,,5103.0,2806.1,452613.0,-433.2,-7.89,,,,,,,,,,
6248,,,5104.0,2806.65,453229.0,-429.3,-7.24,,,,,,,,,,
6249,,,5105.0,2807.2,453816.0,-423.9,-6.34,,,,,,,,,,
6250,,,5106.0,2807.75,454400.0,-426.8,-6.81,,,,,,,,,,
6251,,,5107.0,2808.3,454969.0,-428.0,-7.01,,,,,,,,,,
6252,,,5108.0,2808.85,455550.0,-430.3,-7.39,,,,,,,,,,
6253,,,5109.0,2809.4,456156.0,-435.3,-8.21,,,,,,,,,,
6254,,,5110.0,2809.95,456813.0,-439.7,-8.92,,,,,,,,,,
6255,,,5111.0,2810.5,457519.0,-438.4,-8.7,,,,,,,,,,
6256,,,5112.0,2811.05,458216.0,-439.3,-8.83,,,,,,,,,,
6257,,,5113.0,2811.6,458942.0,-439.2,-8.8,,,,,,,,,,
6258,,,5114.0,2812.15,459652.0,-437.3,-8.47,,,,,,,,,,
6259,,,5115.0,2812.7,460344.0,-436.6,-8.34,,,,,,,,,,
6260,,,5116.0,2813.25,461031.0,-436.1,-8.24,,,,,,,,,,
6261,,,5117.0,2813.8,461713.0,-431.4,-7.45,,,,,,,,,,
6262,,,5118.0,2814.35,462350.0,-429.6,-7.15,,,,,,,,,,
6263,,,5119.0,2814.9,462970.0,-432.6,-7.63,,,,,,,,,,
6264,,,5120.0,2815.45,463620.0,-432.8,-7.65,,,,,,,,,,
6265,,,5121.0,2816.0,464257.0,-435.5,-8.08,,,,,,,,,,
6266,,,5122.0,2816.55,464951.0,-437.8,-8.44,,,,,,,,,,
6267,,,5123.0,2817.1,465657.0,-438.3,-8.5,,,,,,,,,,
6268,,,5124.0,2817.65,466367.0,-436.5,-8.17,,,,,,,,,,
6269,,,5125.0,2818.2,467058.0,-435.8,-8.03,,,,,,,,,,
6270,,,5126.0,2818.75,467740.0,-439.7,-8.64,,,,,,,,,,
6271,,,5127.0,2819.3,468461.0,-433.5,-7.58,,,,,,,,,,
6272,,,5128.0,2819.85,469115.0,-426.9,-6.47,,,,,,,,,,
6273,,,5129.0,2820.4,469706.0,-431.8,-7.26,,,,,,,,,,
6274,,,5130.0,2820.95,470337.0,-426.1,-6.3,,,,,,,,,,
6275,,,5131.0,2821.5,470916.0,-419.4,-5.18,,,,,,,,,,
6276,,,5132.0,2822.05,471435.0,-417.3,-4.83,,,,,,,,,,
6277,,,5133.0,2822.6,471934.0,-412.3,-4.0,,,,,,,,,,
6278,,,5134.0,2823.15,472392.0,-416.1,-4.62,,,,,,,,,,
6279,,,5135.0,2823.7,472880.0,-421.5,-5.5,,,,,,,,,,
6280,,,5136.0,2824.25,473409.0,-425.7,-6.17,,,,,,,,,,
6281,,,5137.0,2824.8,473970.0,-430.9,-7.01,,,,,,,,,,
6282,,,5138.0,2825.35,474576.0,-430.3,-6.89,,,,,,,,,,
6283,,,5139.0,2825.9,475160.0,-423.5,-5.75,,,,,,,,,,
6284,,,5140.0,2826.45,475696.0,-419.6,-5.09,,,,,,,,,,
6285,,,5141.0,2827.0,476200.0,-416.7,-4.61,,,,,,,,,,
6286,,,5142.0,2827.55,476679.0,-414.2,-4.19,,,,,,,,,,
6287,,,5143.0,2828.1,477138.0,-412.8,-3.95,,,,,,,,,,
6288,,,5144.0,2828.65,477586.0,-417.0,-4.64,,,,,,,,,,
6289,,,5145.0,2829.2,478062.0,-420.4,-5.19,,,,,,,,,,
6290,,,5146.0,2829.75,478562.0,-425.3,-5.98,,,,,,,,,,
6291,,,5147.0,2830.3,479099.0,-423.9,-5.73,,,,,,,,,,
6292,,,5148.0,2830.85,479623.0,-420.5,-5.15,,,,,,,,,,
6293,,,5149.0,2831.4,480119.0,-419.4,-4.95,,,,,,,,,,
6294,,,5150.0,2831.95,480605.0,-418.3,-4.76,,,,,,,,,,
6295,,,5151.0,2832.5,481081.0,-419.5,-4.94,,,,,,,,,,
6296,,,5152.0,2833.05,481571.0,-417.1,-4.53,,,,,,,,,,
6297,,,5153.0,2833.6,482035.0,-416.0,-4.34,,,,,,,,,,
6298,,,5154.0,2834.15,482489.0,-413.8,-3.97,,,,,,,,,,
6299,,,5155.0,2834.7,482928.0,-415.0,-4.15,,,,,,,,,,
6300,,,5156.0,2835.25,483371.0,-412.5,-3.74,,,,,,,,,,
6301,,,5157.0,2835.8,483798.0,-412.7,-3.76,,,,,,,,,,
6302,,,5158.0,2836.35,484225.0,-410.3,-3.36,,,,,,,,,,
6303,,,5159.0,2836.9,484635.0,-411.4,-3.54,,,,,,,,,,
6304,,,5160.0,2837.45,485051.0,-410.8,-3.44,,,,,,,,,,
6305,,,5161.0,2838.0,485462.0,-410.5,-3.39,,,,,,,,,,
6306,,,5162.0,2838.55,485870.0,-410.7,-3.42,,,,,,,,,,
6307,,,5163.0,2839.1,486279.0,-409.5,-3.22,,,,,,,,,,
6308,,,5164.0,2839.65,486679.0,-406.7,-2.76,,,,,,,,,,
6309,,,5165.0,2840.2,487062.0,-406.6,-2.75,,,,,,,,,,
6310,,,5166.0,2840.75,487444.0,-405.4,-2.56,,,,,,,,,,
6311,,,5167.0,2841.3,487817.0,-404.4,-2.4,,,,,,,,,,
6312,,,5168.0,2841.85,488185.0,-405.4,-2.57,,,,,,,,,,
6313,,,5169.0,2842.4,488555.0,-398.0,-1.36,,,,,,,,,,
6314,,,5170.0,2842.95,488889.0,-404.9,-2.51,,,,,,,,,,
6315,,,5171.0,2843.5,489256.0,-404.1,-2.39,,,,,,,,,,
6316,,,5172.0,2844.05,489620.0,-403.2,-2.25,,,,,,,,,,
6317,,,5173.0,2844.6,489978.0,-403.5,-2.31,,,,,,,,,,
6318,,,5174.0,2845.15,490338.0,-404.2,-2.44,,,,,,,,,,
6319,,,5175.0,2845.7,490701.0,-406.4,-2.81,,,,,,,,,,
6320,,,5176.0,2846.25,491076.0,-407.7,-3.03,,,,,,,,,,
6321,,,5177.0,2846.8,491456.0,-409.0,-3.25,,,,,,,,,,
6322,,,5178.0,2847.35,491845.0,-409.0,-3.25,,,,,,,,,,
6323,,,5179.0,2847.9,492234.0,-410.0,-3.42,,,,,,,,,,
6324,,,5180.0,2848.45,492628.0,-410.0,-3.42,,,,,,,,,,
6325,,,5181.0,2849.0,493022.0,-410.43,-3.5,,,,,,,,,,
6326,,,5182.0,2849.55,493416.0,-408.8,-3.23,,,,,,,,,,
6327,,,5183.0,2850.1,493802.0,-413.0,-3.93,,,,,,,,,,
6328,,,5184.0,2850.65,494208.0,-411.89,-3.75,,,,,,,,,,
6329,,,5185.0,2851.2,494600.0,-412.0,-3.78,,,,,,,,,,
6330,,,5186.0,2851.75,495001.0,-412.0,-3.78,,,,,,,,,,
6331,,,5187.0,2852.3,495401.0,-412.0,-3.79,,,,,,,,,,
6332,,,5188.0,2852.85,495800.0,-410.7,-3.58,,,,,,,,,,
6333,,,5189.0,2853.4,496190.0,-411.7,-3.74,,,,,,,,,,
6334,,,5190.0,2853.95,496584.0,-411.9,-3.78,,,,,,,,,,
6335,,,5191.0,2854.5,496978.0,-413.0,-3.97,,,,,,,,,,
6336,,,5192.0,2855.05,497376.0,-411.1,-3.66,,,,,,,,,,
6337,,,5193.0,2855.6,497762.0,-413.0,-3.97,,,,,,,,,,
6338,,,5194.0,2856.15,498157.0,-412.1,-3.83,,,,,,,,,,
6339,,,5195.0,2856.7,498545.0,-412.7,-3.93,,,,,,,,,,
6340,,,5196.0,2857.25,498934.0,-411.7,-3.77,,,,,,,,,,
6341,,,5197.0,2857.8,499316.0,-411.3,-3.72,,,,,,,,,,
6342,,,5198.0,2858.35,499694.0,-414.8,-4.3,,,,,,,,,,
6343,,,5199.0,2858.9,500090.0,-414.5,-4.25,,,,,,,,,,
6344,,,5200.0,2859.45,500482.0,-414.9,-4.31,,,,,,,,,,
6345,,,5201.0,2860.0,500875.0,-415.5,-4.41,,,,,,,,,,
6346,,,5202.0,2860.55,501269.0,-415.7,-4.45,,,,,,,,,,
6347,,,5203.0,2861.1,501663.0,-417.9,-4.81,,,,,,,,,,
6348,,,5204.0,2861.65,502067.0,-414.0,-4.16,,,,,,,,,,
6349,,,5205.0,2862.2,502446.0,-415.6,-4.43,,,,,,,,,,
6350,,,5206.0,2862.75,502832.0,-415.7,-4.45,,,,,,,,,,
6351,,,5207.0,2863.3,503217.0,-415.2,-4.37,,,,,,,,,,
6352,,,5208.0,2863.85,503596.0,-414.2,-4.21,,,,,,,,,,
6353,,,5209.0,2864.4,503968.0,-415.7,-4.46,,,,,,,,,,
6354,,,5210.0,2864.95,504346.0,-412.9,-4.0,,,,,,,,,,
6355,,,5211.0,2865.5,504708.0,-415.3,-4.4,,,,,,,,,,
6356,,,5212.0,2866.05,505080.0,-419.2,-5.04,,,,,,,,,,
6357,,,5213.0,2866.6,505474.0,-420.9,-5.32,,,,,,,,,,
6358,,,5214.0,2867.15,505875.0,-420.3,-5.21,,,,,,,,,,
6359,,,5215.0,2867.7,506271.0,-418.5,-4.91,,,,,,,,,,
6360,,,5216.0,2868.25,506654.0,-417.2,-4.7,,,,,,,,,,
6361,,,5217.0,2868.8,507027.0,-416.8,-4.63,,,,,,,,,,
6362,,,5218.0,2869.35,507396.0,-416.1,-4.52,,,,,,,,,,
6363,,,5219.0,2869.9,507758.0,-416.3,-4.55,,,,,,,,,,
6364,,,5220.0,2870.45,508120.0,-418.4,-4.9,,,,,,,,,,
6365,,,5221.0,2871.0,508493.0,-425.1,-6.0,,,,,,,,,,
6366,,,5222.0,2871.55,508902.0,-424.8,-5.94,,,,,,,,,,
6367,,,5223.0,2872.1,509308.0,-423.6,-5.73,,,,,,,,,,
6368,,,5224.0,2872.65,509704.0,-424.0,-5.78,,,,,,,,,,
6369,,,5225.0,2873.2,510100.0,-422.7,-5.55,,,,,,,,,,
6370,,,5226.0,2873.75,510487.0,-423.5,-5.67,,,,,,,,,,
6371,,,5227.0,2874.3,510876.0,-424.1,-5.76,,,,,,,,,,
6372,,,5228.0,2874.85,511267.0,-424.6,-5.83,,,,,,,,,,
6373,,,5229.0,2875.4,511658.0,-424.9,-5.86,,,,,,,,,,
6374,,,5230.0,2875.95,512049.0,-423.6,-5.63,,,,,,,,,,
6375,,,5231.0,2876.5,512432.0,-423.1,-5.53,,,,,,,,,,
6376,,,5232.0,2877.05,512809.0,-423.0,-5.49,,,,,,,,,,
6377,,,5233.0,2877.6,513185.0,-423.9,-5.62,,,,,,,,,,
6378,,,5234.0,2878.15,513563.0,-422.6,-5.38,,,,,,,,,,
6379,,,5235.0,2878.7,513933.0,-419.0,-4.77,,,,,,,,,,
6380,,,5236.0,2879.25,514282.0,-419.6,-4.84,,,,,,,,,,
6381,,,5237.0,2879.8,514633.0,-420.7,-5.0,,,,,,,,,,
6382,,,5238.0,2880.35,514989.0,-420.7,-4.98,,,,,,,,,,
6383,,,5239.0,2880.9,515343.0,-417.7,-4.46,,,,,,,,,,
6384,,,5240.0,2881.45,515681.0,-415.5,-4.08,,,,,,,,,,
6385,,,5241.0,2882.0,516006.0,-415.2,-4.01,,,,,,,,,,
6386,,,5242.0,2882.55,516329.0,-418.1,-4.48,,,,,,,,,,
6387,,,5243.0,2883.1,516666.0,-417.2,-4.31,,,,,,,,,,
6388,,,5244.0,2883.65,516998.0,-417.1,-4.28,,,,,,,,,,
6389,,,5245.0,2884.2,517329.0,-412.5,-3.51,,,,,,,,,,
6390,,,5246.0,2884.75,517637.0,-415.6,-4.01,,,,,,,,,,
6391,,,5247.0,2885.3,517960.0,-412.3,-3.46,,,,,,,,,,
6392,,,5248.0,2885.85,518267.0,-413.1,-3.59,,,,,,,,,,
6393,,,5249.0,2886.4,518578.0,-412.4,-3.47,,,,,,,,,,
6394,,,5250.0,2886.95,518885.0,-412.3,-3.45,,,,,,,,,,
6395,,,5251.0,2887.5,519193.0,-411.0,-3.23,,,,,,,,,,
6396,,,5252.0,2888.05,519495.0,-412.5,-3.48,,,,,,,,,,
6397,,,5253.0,2888.6,519804.0,-412.1,-3.41,,,,,,,,,,
6398,,,5254.0,2889.15,520111.0,-414.1,-3.75,,,,,,,,,,
6399,,,5255.0,2889.7,520416.0,-412.3,-3.45,,,,,,,,,,
6400,,,5256.0,2890.25,520726.0,-410.3,-3.12,,,,,,,,,,
6401,,,5257.0,2890.8,521027.0,-415.2,-3.94,,,,,,,,,,
6402,,,5258.0,2891.35,521353.0,-411.9,-3.4,,,,,,,,,,
6403,,,5259.0,2891.9,521664.0,-412.3,-3.47,,,,,,,,,,
6404,,,5260.0,2892.45,521978.0,-411.8,-3.4,,,,,,,,,,
6405,,,5261.0,2893.0,522290.0,-412.8,-3.58,,,,,,,,,,
6406,,,5262.0,2893.55,522610.0,-420.4,-4.84,,,,,,,,,,
6407,,,5263.0,2894.1,522969.0,-418.6,-4.55,,,,,,,,,,
6408,,,5264.0,2894.65,523321.0,-418.9,-4.61,,,,,,,,,,
6409,,,5265.0,2895.2,523675.0,-417.0,-4.3,,,,,,,,,,
6410,,,5266.0,2895.75,524022.0,-418.2,-4.51,,,,,,,,,,
6411,,,5267.0,2896.3,524375.0,-416.8,-4.29,,,,,,,,,,
6412,,,5268.0,2896.85,524728.0,-420.09,-4.84,,,,,,,,,,
6413,,,5269.0,2897.4,525099.0,-417.1,-4.35,,,,,,,,,,
6414,,,5270.0,2897.95,525452.0,-418.73,-4.64,,,,,,,,,,
6415,,,5271.0,2898.5,525808.0,-420.4,-4.93,,,,,,,,,,
6416,,,5272.0,2899.05,526184.0,-419.9,-4.86,,,,,,,,,,
6417,,,5273.0,2899.6,526559.0,-419.6,-4.82,,,,,,,,,,
6418,,,5274.0,2900.15,526935.0,-417.1,-4.42,,,,,,,,,,
6419,,,5275.0,2900.7,527299.0,-419.85,-4.9,,,,,,,,,,
6420,,,5276.0,2901.25,527683.0,-417.8,-4.58,,,,,,,,,,
6421,,,5277.0,2901.8,528056.0,-416.0,-4.31,,,,,,,,,,
6422,,,5278.0,2902.35,528422.0,-414.8,-4.14,,,,,,,,,,
6423,,,5279.0,2902.9,528783.0,-416.5,-4.44,,,,,,,,,,
6424,,,5280.0,2903.45,529157.0,-416.7,-4.5,,,,,,,,,,
6425,,,5281.0,2904.0,529534.0,-420.7,-5.18,,,,,,,,,,
6426,,,5282.0,2904.55,529939.0,-422.1,-5.43,,,,,,,,,,
6427,,,5283.0,2905.1,530357.0,-425.9,-6.07,,,,,,,,,,
6428,,,5284.0,2905.65,530804.0,-430.0,-6.75,,,,,,,,,,
6429,,,5285.0,2906.2,531284.0,-433.5,-7.33,,,,,,,,,,
6430,,,5286.0,2906.75,531795.0,-432.2,-7.12,,,,,,,,,,
6431,,,5287.0,2907.3,532302.0,-435.8,-7.71,,,,,,,,,,
6432,,,5288.0,2907.85,532841.0,-434.4,-7.48,,,,,,,,,,
6433,,,5289.0,2908.4,533375.0,-435.8,-7.71,,,,,,,,,,
6434,,,5290.0,2908.95,533926.0,-433.0,-7.24,,,,,,,,,,
6435,,,5291.0,2909.5,534459.0,-432.7,-7.2,,,,,,,,,,
6436,,,5292.0,2910.05,534994.0,-429.3,-6.64,,,,,,,,,,
6437,,,5293.0,2910.6,535508.0,-431.4,-6.99,,,,,,,,,,
6438,,,5294.0,2911.15,536044.0,-430.0,-6.76,,,,,,,,,,
6439,,,5295.0,2911.7,536575.0,-430.3,-6.82,,,,,,,,,,
6440,,,5296.0,2912.25,537113.0,-429.9,-6.76,,,,,,,,,,
6441,,,5297.0,2912.8,537652.0,-428.12,-6.47,,,,,,,,,,
6442,,,5298.0,2913.35,538194.0,-434.5,-7.53,,,,,,,,,,
6443,,,5299.0,2913.9,538784.0,-435.9,-7.77,,,,,,,,,,
